,City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
276,Ahmedabad,04-10-2015,87.18,118.12710293078135,23.17,21.51,7.83,6.98,230.0
277,Ahmedabad,05-10-2015,99.73,118.12710293078135,20.91,30.23,20.16,32.74,309.0
278,Ahmedabad,06-10-2015,84.15,118.12710293078135,23.12,32.1,15.83,19.37,519.0
279,Ahmedabad,07-10-2015,92.12,118.12710293078135,29.97,32.5,18.21,31.75,397.0
280,Ahmedabad,08-10-2015,94.02,118.12710293078135,23.51,36.97,27.14,24.88,517.0
281,Ahmedabad,09-10-2015,150.27,118.12710293078135,31.96,34.86,15.9,26.35,653.0
282,Ahmedabad,10-10-2015,118.91,118.12710293078135,24.89,29.22,5.42,79.47,355.0
283,Ahmedabad,11-10-2015,91.41,118.12710293078135,6.25,23.45,5.19,25.44,227.0
284,Ahmedabad,12-10-2015,95.9,118.12710293078135,27.34,33.63,10.38,30.06,316.0
285,Ahmedabad,13-10-2015,137.87,118.12710293078135,17.41,32.98,20.2,21.89,536.0
286,Ahmedabad,14-10-2015,90.71,118.12710293078135,26.02,25.73,18.12,17.89,370.0
287,Ahmedabad,15-10-2015,108.68,118.12710293078135,19.56,32.87,17.03,22.59,551.0
288,Ahmedabad,16-10-2015,98.79,118.12710293078135,30.19,31.2,17.72,26.09,393.0
289,Ahmedabad,17-10-2015,145.75,118.12710293078135,95.94,34.71,20.61,24.66,671.0
290,Ahmedabad,18-10-2015,179.43,118.12710293078135,112.01,39.42,52.33,39.15,969.0
291,Ahmedabad,19-10-2015,170.52,118.12710293078135,53.98,35.22,15.49,34.03,471.0
292,Ahmedabad,20-10-2015,203.4,118.12710293078135,5.36,36.63,23.03,94.3,529.0
293,Ahmedabad,21-10-2015,92.71,118.12710293078135,72.86,30.65,12.92,42.08,166.4635814889336
294,Ahmedabad,22-10-2015,64.66,118.12710293078135,24.76,23.83,4.79,34.4,213.0
295,Ahmedabad,23-10-2015,78.14,118.12710293078135,35.56,28.93,10.58,44.91,297.0
296,Ahmedabad,24-10-2015,100.17,118.12710293078135,23.95,34.16,32.27,27.73,605.0
297,Ahmedabad,25-10-2015,147.35,118.12710293078135,26.43,39.1,34.64,46.09,691.0
298,Ahmedabad,26-10-2015,206.89,118.12710293078135,38.0,55.67,145.32,20.47,971.0
299,Ahmedabad,27-10-2015,114.84,118.12710293078135,30.19,40.31,38.09,22.94,166.4635814889336
300,Ahmedabad,28-10-2015,89.64,118.12710293078135,43.04,25.75,5.42,44.92,270.0
301,Ahmedabad,29-10-2015,51.72,118.12710293078135,66.58,21.15,1.89,37.31,188.0
302,Ahmedabad,30-10-2015,54.59,118.12710293078135,42.43,18.33,2.31,19.08,114.0
303,Ahmedabad,31-10-2015,46.5,118.12710293078135,61.56,12.1,1.22,13.73,143.0
304,Ahmedabad,01-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
305,Ahmedabad,02-11-2015,122.54,118.12710293078135,60.66,44.2,75.42,13.78,166.4635814889336
306,Ahmedabad,03-11-2015,147.18,118.12710293078135,131.12,36.87,33.06,21.24,557.0
307,Ahmedabad,04-11-2015,214.67,118.12710293078135,34.49143047551845,42.21,57.37,22.18,166.4635814889336
308,Ahmedabad,05-11-2015,207.13,118.12710293078135,34.49143047551845,35.31,28.41,50.33,536.0
309,Ahmedabad,06-11-2015,191.01,118.12710293078135,27.9,50.11,39.61,40.78,354.0
310,Ahmedabad,07-11-2015,192.35,118.12710293078135,33.21,29.04,9.39,29.18,381.0
311,Ahmedabad,08-11-2015,127.64,118.12710293078135,47.33,31.91,6.74,26.94,355.0
312,Ahmedabad,09-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
313,Ahmedabad,10-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
314,Ahmedabad,11-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
315,Ahmedabad,12-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
316,Ahmedabad,13-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
317,Ahmedabad,14-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
318,Ahmedabad,15-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
319,Ahmedabad,16-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
320,Ahmedabad,17-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
321,Ahmedabad,18-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
322,Ahmedabad,19-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
323,Ahmedabad,20-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
324,Ahmedabad,21-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
325,Ahmedabad,22-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
326,Ahmedabad,23-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
327,Ahmedabad,24-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
328,Ahmedabad,25-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
329,Ahmedabad,26-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
330,Ahmedabad,27-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
331,Ahmedabad,28-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
332,Ahmedabad,29-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
333,Ahmedabad,30-11-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
334,Ahmedabad,01-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
335,Ahmedabad,02-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
336,Ahmedabad,03-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
337,Ahmedabad,04-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
338,Ahmedabad,05-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
339,Ahmedabad,06-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
340,Ahmedabad,07-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
341,Ahmedabad,08-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
342,Ahmedabad,09-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
343,Ahmedabad,10-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
344,Ahmedabad,11-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
345,Ahmedabad,12-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
346,Ahmedabad,13-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
347,Ahmedabad,14-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
348,Ahmedabad,15-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
349,Ahmedabad,16-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
350,Ahmedabad,17-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
351,Ahmedabad,18-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
352,Ahmedabad,19-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
353,Ahmedabad,20-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
354,Ahmedabad,21-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
355,Ahmedabad,22-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
356,Ahmedabad,23-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
357,Ahmedabad,24-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
358,Ahmedabad,25-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
359,Ahmedabad,26-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
360,Ahmedabad,27-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
361,Ahmedabad,28-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
362,Ahmedabad,29-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
363,Ahmedabad,30-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
364,Ahmedabad,31-12-2015,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
365,Ahmedabad,01-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
366,Ahmedabad,02-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
367,Ahmedabad,03-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
368,Ahmedabad,04-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
369,Ahmedabad,05-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
370,Ahmedabad,06-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
371,Ahmedabad,07-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
372,Ahmedabad,08-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
373,Ahmedabad,09-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
374,Ahmedabad,10-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
375,Ahmedabad,11-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
376,Ahmedabad,12-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
377,Ahmedabad,13-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
378,Ahmedabad,14-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
379,Ahmedabad,15-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
380,Ahmedabad,16-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
381,Ahmedabad,17-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
382,Ahmedabad,18-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
383,Ahmedabad,19-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
384,Ahmedabad,20-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
385,Ahmedabad,21-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
386,Ahmedabad,22-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
387,Ahmedabad,23-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
388,Ahmedabad,24-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
389,Ahmedabad,25-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
390,Ahmedabad,26-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
391,Ahmedabad,27-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
392,Ahmedabad,28-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
393,Ahmedabad,29-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
394,Ahmedabad,30-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
395,Ahmedabad,31-01-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
396,Ahmedabad,01-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
397,Ahmedabad,02-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
398,Ahmedabad,03-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
399,Ahmedabad,04-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
400,Ahmedabad,05-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
401,Ahmedabad,06-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
402,Ahmedabad,07-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
403,Ahmedabad,08-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
404,Ahmedabad,09-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
405,Ahmedabad,10-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
406,Ahmedabad,11-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
407,Ahmedabad,12-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
408,Ahmedabad,13-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
409,Ahmedabad,14-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
410,Ahmedabad,15-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
411,Ahmedabad,16-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
412,Ahmedabad,17-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
413,Ahmedabad,18-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
414,Ahmedabad,19-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
415,Ahmedabad,20-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
416,Ahmedabad,21-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
417,Ahmedabad,22-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
418,Ahmedabad,23-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
419,Ahmedabad,24-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
420,Ahmedabad,25-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
421,Ahmedabad,26-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
422,Ahmedabad,27-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
423,Ahmedabad,28-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
424,Ahmedabad,29-02-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
425,Ahmedabad,01-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
426,Ahmedabad,02-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
427,Ahmedabad,03-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
428,Ahmedabad,04-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
429,Ahmedabad,05-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
430,Ahmedabad,06-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
431,Ahmedabad,07-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
432,Ahmedabad,08-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
433,Ahmedabad,09-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
434,Ahmedabad,10-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
435,Ahmedabad,11-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
436,Ahmedabad,12-03-2016,67.45057794890306,118.12710293078135,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
